pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_text_bytes,body_char_count,body_word_count,canonical_gold_input_hash,body_hash_matches_gold_input_hash,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,agent_a_prompt_version,agent_b_prompt_version,agent_c_prompt_version,agent_d_prompt_version
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,WEAVING A TRADE CIRCUIT FROM THE NIGHT MARKET: BRAZILIAN POPULAR FASHION AGENTS,André Vereta Nahoum,2021,1806-9053,Revista Brasileira de Ciências Sociais,10.1590/3610504/2020,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-69092021000100510.md,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,85631,83051,12886,12321143d2c1319726db75456461d821f7d01c096e1b8058f8bbca2232977116,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092021000100510&tlng=pt,2026-06-03T23:06:07Z,972,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,The determinants of equity in the implementation of the National Social Assistance Policy,Roberta Cardoso Piedras; Luciana Leite Lima; Sergio Simoni Junior,2024,1806-9053,Revista Brasileira de Ciências Sociais,10.1590/39006/2024,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-69092024000100506.md,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,38899,37584,5580,7f1843e7261429096da41215077339e9f3f400d8d713d260e6caa9ed14161f9c,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092024000100506&tlng=pt,2026-06-03T23:06:07Z,1372,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-69092025000100509,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,Negligence or Genocide? The humanitarian crisis in the Yanomani Indigenous Land in Brazil,Simone Rodrigues Pinto,2025,1806-9053,Revista Brasileira de Ciências Sociais,10.1590/40014/2025,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-69092025000100509.md,1fb0a14524471b0fe2baa476ae2a4d58f343e4bc73963b7887238759a01c5e4d,54506,54336,8051,5653463916be29015494df340737cd55f03605ef11a33d5328fbae3428d03e93,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092025000100509&tlng=en,2026-06-03T23:06:08Z,846,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292005000100003,O novo regionalismo econômico asiático,New asian economic regionalism,Silvio Miyazaki,2005,1982-0240,Contexto Internacional,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292005000100003.md,164ef0f7c701aaa458922d5771206685e7a97eda3a297ec5c3e0cfb66dd35748,35460,34245,5366,194c434e7acd8e1f6f33d36440648929e943042d24f7ff9ab5cff523845cee2f,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292005000100003&tlng=pt,2026-06-03T23:06:08Z,1545,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292006000100007,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,The local and the global in the international environmental politics structure: the social construction of the Bhopal major chemical accident and the ILO Convention 174,Aletheia de Almeida Machado,2006,1982-0240,Contexto Internacional,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292006000100007.md,0bf72334c7d9d57678be91bfa00345d395084596a30e6e391522bea95eb217bc,77386,74912,11238,00b3f60bca23c4d34c9cf3e2e938d48a79faea9c05c61c45ddeddfa88ef69ec2,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292006000100007&tlng=pt,2026-06-03T23:06:08Z,1849,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292007000100001,"Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC)","Multilateralism, democracy and foreign policy in the Brazil: disputes of the patents and the cotton in the WTO",Marcelo Fernandes de Oliveira,2007,1982-0240,Contexto Internacional,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292007000100001.md,6c847e18a7c07fd8720b6da4933c4257126464345d2a879d1d42617e34931da5,53833,52254,7816,66cdb398c35b2bb81aa1a28936dda4b098ebae2f7ee4bfd03a5ac4254344a87a,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292007000100001&tlng=pt,2026-06-03T23:06:08Z,999,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292008000100002,Modelo de mudanças climáticas com gastos públicos,Climate change models with public spending,Pedro Erik Arruda Carneiro,2008,0102-8529,Contexto Internacional,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292008000100002.md,8c620de54374c660af3115e69beac29f3bd0c3053d80d6446c562ead439d5f37,50207,48330,7754,9acd40df3148c132763084ce223c6a18272e5799f2566f2384c6255a8882e9e1,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292008000100002&tlng=pt,2026-06-03T23:06:08Z,928,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292011000100010,"O que há por trás do direito ao voto dos emigrantes internacionais? Teoria, história e cidadania demandante","What's behind the voting rights of international migrants? Theory, history and claimant citizenship",Leticia Calderón Chelius,2011,1982-0240,Contexto Internacional,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292011000100010.md,03e8ef3a2324dd88ac6ea4aa3d43a03e4f2c41aed4619ff57cf78a0c85264842,32936,31956,4848,4a37658e8762a20cab2e986d0c2644332f691f8deb91cac4eb60164fe548a560,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292011000100010&tlng=pt,2026-06-03T23:06:08Z,503,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292013000200006,Sovereignty and regional integration in Latin America: a political conundrum?,Sovereignty and regional integration in Latin America: a political conundrum?,Paulo Roberto de Almeida,2013,1982-0240,Contexto Internacional,,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292013000200006.md,a47bce03c6a7dfe9d2af5bd407e115830cd33c54a63fe0c0a7b63b475c32c714,43525,43478,6753,da1d64038d9794373005238aed259afbcf6681ba6086ee62f43c7fa9f06f5f6c,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292013000200006&tlng=en,2026-06-03T23:06:08Z,1350,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292013000200009,BRICS: an explanation in critical geography,BRICS: an explanation in critical geography,Krishnendra Meena,2013,1982-0240,Contexto Internacional,,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292013000200009.md,4ad04d3da731e0c08c84079b614e39f7c4e8b67c82dbabf8c1c92baf41e8861a,48356,48348,7501,1820e0f9ea8e95a9eaffbe2f22e771c06b511fea32264f1c22290c00fc39c32f,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292013000200009&tlng=en,2026-06-03T23:06:08Z,1036,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292014000100008,A institucionalização de blocos de integração: uma proposta de critérios de medição,The institutionalization of integration processes: a proposal for criteria of measurement,João Carlos Amoroso Botelho,2014,1982-0240,Contexto Internacional,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292014000100008.md,c378e758139763062d418433df14a3cf0ac563039165994442346da2337d6ed1,33750,32402,5167,594f1e4ace7478aa49176369bdf5b781efc3132d0891493bc5a9089de648bbe0,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292014000100008&tlng=pt,2026-06-03T23:06:08Z,1559,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292015000300851,Benjamin Cohen on global political order: when Keynes meets realism - and beyond,Benjamin Cohen on global political order: when Keynes meets realism - and beyond,Stefano Guzzini,2015,1982-0240,Contexto Internacional,10.1590/S0102-85292015000300003,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292015000300851.md,b87a40c02c5a29b71f1567fc5281f56aa6032cf41790d481ba0f9bca410fe93f,55960,55960,9022,36cdc727e1b8cd910b739355fbae281b75783ea4208f03d1fbfa891dadcc6fd8,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000300851&tlng=en,2026-06-03T23:06:08Z,1834,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292016000100313,Domestic coalitions in the FTAA negotiations: the Brazilian case,Domestic coalitions in the FTAA negotiations: the Brazilian case,Daniel Castelan,2016,0102-8529,Contexto Internacional,10.1590/S0102-8529.2016380100009,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292016000100313.md,3543caee01510310d4fce6a4d3f572d45c1adbe1b189cb338ecef3819d8cd081,51769,51721,8031,f4f2710b586ca6f230e88c8fe83673f349ce336eda53da4dfa716e990be74de9,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292016000100313&tlng=en,2026-06-03T23:06:08Z,1114,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292017000300569,"Paradiplomacia, Políticas de Segurança e Redes de Cidades: o Caso da Unidade Temática de Segurança Cidadã das Mercocidades","Paradiplomacy, Security Policies and City Networks: the Case of the Mercocities Citizen Security Thematic Unit",Gilberto Marcos Antonio Rodrigues; Thiago Mattioli,2017,0102-8529,Contexto Internacional,10.1590/S0102-8529.2017390300006,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292017000300569.md,e69736432a9a71bd2c1539a17616a953c50b813c8bfafcf0f93a672e52802360,38839,38716,5881,62438ad1762fd8abf0ade2edfaaff56a7a03841ad73cc9c797da737fbcfce86e,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292017000300569&tlng=en,2026-06-03T23:06:08Z,895,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292019000300663,"Sobre a Espectralidade do Inter-estado-ual/Internacional: Um Fórum sobre os Espectros de Marx de Jacques Derrida depois de 25 anos, Parte III","On the Spectrality of the Inter-state-eal/International: A Forum on Jacques Derrida's Specters of Marx after 25 Years, Part III",Jessica Auchter; Bruna Holstein Meireles; Victor Coutinho Lage,2019,1982-0240,Contexto Internacional,10.1590/S0102-8529.2019410300009,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292019000300663.md,0faeb143b877f59a8917ff89253ec4f8f1f81bcd46cd527ebf0e71af0b3d4c57,66860,66012,10748,3c74760addf49328fbac4c192bd113d694094822cd89e6fcb78e448b8623bfba,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292019000300663&tlng=en,2026-06-03T23:06:08Z,1337,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292021000100121,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,US Foreign Policy to South America since 9/11: Neglect or Militarisation?,Livia Peres Milani,2021,0102-8529,Contexto Internacional,10.1590/S0102-8529.2019430100006,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292021000100121.md,424fcbe0b0832412ae9ff561b4c48d7a9c84851b2107c0541afa0ddfdcaf9505,49510,49331,7596,8a0ae5e8e3019cea970b3433f32f085ece17472e4e9a12a3ef0334f94910202d,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292021000100121&tlng=en,2026-06-03T23:06:08Z,1529,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292021000100199,"Vinte anos da Colonialidade do Poder, Eurocentrismo e América Latina de Aníbal Quijano","Two Decades of Aníbal Quijano&#8217;s Coloniality of Power, Eurocentrism and Latin America",José Guadalupe Gandarilla Salgado; María Haydeé García-Bravo; Daniele Benzi,2021,0102-8529,Contexto Internacional,10.1590/S0102-8529.2019430100009,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292021000100199.md,0328cf8592ee6e20011430d37ddffdb24f7da5b0855e707196685fa89111b639,62075,61449,9472,c155d73e239e454135191083e84b3a63494659c7754eea7d44f61af2f6e5c425,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292021000100199&tlng=en,2026-06-03T23:06:08Z,1449,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0102-85292023000100200,"Hegemonia, criação de consenso e colonização pedagógica: Novas formas de ingerência externa?","Hegemony, consensus building, and pedagogical colonisation: new ways of external interference?",Camila Vidal,2023,1982-0240,Contexto Internacional,10.1590/S0102-8529.20234501E20200053,research-article,en,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0102-85292023000100200.md,221d4a270ac5ce37abc3f3c7f9b5408cda5a64d9172b776ce17b36b8c5c99ffb,53457,52947,8160,83648ad88b3dba51a57ddaf26fbde545536ae2c4f84eb3b75f22fe0e2bb2c9c2,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292023000100200&tlng=en,2026-06-03T23:06:08Z,1205,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522011000200005,Da expectativa de vitória à derrota: estratégias discursivas do PT em Curitiba e Porto Alegre em 2004,Da expectativa de vitória à derrota: estratégias discursivas do PT em Curitiba e Porto Alegre em 2004,Luciana Fernandes Veiga; Nelson Rosário de Souza; Emerson Urizzi Cervi,2011,0103-3352,Revista Brasileira de Ciência Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522011000200005.md,3b54ff2ead68bbc4fa3258cbc17b536376e02787ef086eb6f2a074d7226fa39b,63678,62019,9987,b5ee6c463342fef9bf012f13b2efa48147e8117371db8a6d7e56fe46cd3e72f0,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522011000200005&tlng=pt,2026-06-03T23:06:08Z,972,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,Seeking deliberation: including subaltern voices in public space,Francisco Mata Machado Tavares,2012,0103-3352,Revista Brasileira de Ciência Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522012000300002.md,aef1ed097fd59559dceab5c4e861af66c2142bffd026f28800fefc1b5f07a318,62097,59997,8913,2c79d418d43432af1581e5ba42d3a0c8d80151f3636e10e93c55dcdd64954ea7,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522012000300002&tlng=pt,2026-06-03T23:06:08Z,932,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",Between radicalism and resignation democratic theory in Habermas's Between facts and Norms,William E. Scheuerman,2014,0103-3352,Revista Brasileira de Ciência Política,,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522014000100007.md,6a644dad33a71de351a42573be9e21a3b8f0a28365089ea4836db1eaa8441cac,60907,59305,8843,799f418243ec46813248c80185a27a373bff2d850f56d6025a37122397dfd6b7,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522014000100007&tlng=pt,2026-06-03T23:06:08Z,718,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522014000300315,Crime e Congresso Nacional: uma an&#225;lise da pol&#237;tica criminal aprovada de 1989 a 2006,Crime and Brazil's National Congress: an analysis of the criminal policy approved from 1989 until 2006,Marcelo da Silveira Campos,2014,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-3352201415011,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522014000300315.md,3615a20582a50c6f0db4abb1da050cf24a8fecf8ace0f8564c0dba1895c33941,43270,41957,6591,c5e7762187f048e1a8580b026f44b25ca858031f140baaee1a48c1ff999819bb,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522014000300315&tlng=pt,2026-06-03T23:06:08Z,898,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522015000300121,Análise de classes,Class analysis,Erik Olin Wright,2015,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220151705,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522015000300121.md,d520b72c74e48da953550758a9a13d93eaca900ecd76126bab0441abd168855e,69692,67403,10377,5a7d00704137bd676e0892a7c5c2ca61c23fc9ca585e0014f8f10134fd8fc1a9,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000300121&tlng=pt,2026-06-03T23:06:09Z,879,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522016000100121,Pesquisa e produção de conhecimento sobre a América Latina na ciência política brasileira,Research and production of knowledge about Latin America in the Brazilian political science,João Pedro Tavares Damasceno; João Carlos Amoroso Botelho,2016,2178-4884,Revista Brasileira de Ciência Política,10.1590/0103-335220161905,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522016000100121.md,3289e6538931fd48a35436479d1b7fdfcbda2fd0c6ce4e5cc847dbc2b9ff255d,36472,35145,5690,cdc2ce8261fed25df006c2257f7adbf83db8d7ac0e4deda8dff1eaa1eaaaad01,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522016000100121&tlng=pt,2026-06-03T23:06:09Z,862,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522017000300191,Ciclos de protesto e repertório de ação do movimento indígena brasileiro entre 2009 e 2016: o caso da PEC 215,Cycles of protest and repertoire of action of the Brazilian Indigenous movement between 2009 and 2016: the case of the PEC 215,Leonardo Barros Soares,2017,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220172406,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522017000300191.md,06f8ca9b2cf2cc1ae29b9dede1082e60be7059fd6394f7e4a1e43cf30471c356,45638,43987,6708,d961da4641ea51a9a9e1d95495a8981d15b6553b3aaa036bf5dbc6580d0d0c99,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522017000300191&tlng=pt,2026-06-03T23:06:09Z,998,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522019000300077,"Fronteiras de Estados emergentes: migração, cidadania pós-nacional e trabalhadores latino-americanos no Brasil,","Fronteiras de Estados emergentes: migração, cidadania pós-nacional e trabalhadores latino-americanos no Brasil,",Marcelo de Almeida Medeiros; Teresa Cristina de Souza Cardoso Vale; Davidson Afonso de Ramos; Enivaldo Carvalho da Rocha; Leticia Suely de Souza,2019,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220193003,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522019000300077.md,4582d7f98f0d8a3fe879a10da817f5f5fde73206cf1deb9acd05a52937c08f53,40644,39415,6064,7b29e8da801c72188cb46e79dda42043858be0b12a099a5c533a40fac0bf808a,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522019000300077&tlng=pt,2026-06-03T23:06:09Z,1027,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522020000100083,"A diferenciação ideológica na política externa partidária eleitoral: PSDB, PT e MDB (1994-2018)","Ideological differentiation in electoral party foreign policy manifestos: PSDB, PT and MDB (1994-2018)",Gabriel Mendes; Luís Felipe Guedes da Graça,2020,2178-4884,Revista Brasileira de Ciência Política,10.1590/0103-335220203103,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522020000100083.md,23933ef3e044dd386ced070f7fc9eed48dbb302be1f1e58d127a75ec450672e2,60858,58770,9018,c12301ff781ed0f3591565aa6f60c2c864c2edd92d2aeefb955fce30e628efc7,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522020000100083&tlng=pt,2026-06-03T23:06:09Z,1019,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522020000200135,O Jovem Feminismo em Madri: um debate sobre a questão (inter)geracional,The Young Feminism in Madrid: a debate on the (inter)generational question,Rosangela Schulz; M. Almudena Cabezas Gonzalez,2020,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220203204,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522020000200135.md,7aee6dd4162f661701d26720df833e43648d4ce1186b3d4bc678d372b5f808cd,52423,50924,7751,8aa18e28a0cd083dfa3eca3c524202340c9a17a920867910d7fc138dbccba079,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522020000200135&tlng=pt,2026-06-03T23:06:09Z,872,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522024000100214,Entre o fortalecimento institucional e tendências de precarização da força de trabalho: orçamento e emprego público no Poder Judiciário (1986-2021),Between institutional strengthening and workforce deterioration: budgets and public employment in the judiciary (1986-2021),João Pedro Pacheco,2024,2178-4884,Revista Brasileira de Ciência Política,10.1590/0103-3352.2024.43.275111,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522024000100214.md,4aea5b4688725fb16b14f943f0b5e74bca70369cc628e0bab6142cffa999d087,50267,48488,7717,0b249f94cbc223bd5745363d3f2014ff633aba7d523cf55ad933e16def15f2eb,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522024000100214&tlng=pt,2026-06-03T23:06:09Z,790,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
S0103-33522025000100208,"Lei Aldir Blanc: o impacto da pandemia na mudança institucional,",The Aldir Blanc Law: the impact of the pandemic on institutional change,Wendy Silva de Andrade; Bernardo Oliveira Buta,2025,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-3352.2025.44.285776,research-article,pt,data/processed/fulltext_gold/article_texts_gold.csv,TRUE,body_text,data/processed/full_classification_pilot_v2/task_packets/S0103-33522025000100208.md,92057b331c022180a6b8073198798aa2313257c357a4fbc6d31ddce04bcab8be,58716,56574,8684,19c20090ed5360b0153a25d02bd07e887659035130a0c669d8c12af9c8385740,FALSE,articlemeta_fulltexts_html,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522025000100208&tlng=pt,2026-06-03T23:06:09Z,1181,0,,agent_a_v2+common_schema_v2,agent_b_v2+common_schema_v2,agent_c_v2+common_schema_v2,agent_d_v1+fidelity_schema_v1
