pid,title,authors,year,journal_title,language,url_scielo,source_file,source_file_exists,input_text_hash,input_text_bytes,source_has_body,raw_fulltext_file,raw_fulltext_file_exists,raw_fulltext_hash,raw_fulltext_same_hash,raw_fulltext_has_body,agent_a_prompt_version,agent_b_prompt_version,agent_c_prompt_version
S0103-33522025000100208,"Lei Aldir Blanc: o impacto da pandemia na mudança institucional,",Wendy Silva de Andrade; Bernardo Oliveira Buta,2025,Revista Brasileira de Ciência Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522025000100208&lng=pt,data/processed/sample_xmls/S0103-33522025000100208.xml,TRUE,e55cbe07297955a9461c3549b982d3f033f5ffae409497304b623cc916577bef,25254,FALSE,data/raw/articles_fulltext/S0103-33522025000100208.xml,TRUE,e55cbe07297955a9461c3549b982d3f033f5ffae409497304b623cc916577bef,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782005000100007,Conflito político e instituições orçamentárias: aprofundando a democracia no Brasil,Aaron Schneider,2005,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782005000100007&lng=pt,data/processed/sample_xmls/S0104-44782005000100007.xml,TRUE,da02197c362c42fd1f71807fabed6c754473f2c7ef0d5acbc0f784636dc32bbf,24130,FALSE,data/raw/articles_fulltext/S0104-44782005000100007.xml,TRUE,da02197c362c42fd1f71807fabed6c754473f2c7ef0d5acbc0f784636dc32bbf,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782008000100018,"Desenvolvimento regional e descentralização político-administrativa: um estudo comparativo dos casos de Minas Gerais, Ceará e Santa Catarina",Walter Marcos Knaesel Birkner,2008,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782008000100018&lng=pt,data/processed/sample_xmls/S0104-44782008000100018.xml,TRUE,6e1470f0510b2ffa123ff03669836f9703a95de5d7c8e6fbb6c3ef87a7f9f9e9,15392,FALSE,data/raw/articles_fulltext/S0104-44782008000100018.xml,TRUE,6e1470f0510b2ffa123ff03669836f9703a95de5d7c8e6fbb6c3ef87a7f9f9e9,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782008000200015,Política e classes sociais,Luciano Martorano,2008,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782008000200015&lng=pt,data/processed/sample_xmls/S0104-44782008000200015.xml,TRUE,3b9a6f87442ac3b3eb34d11ee871c952ccc2598579f6ef58abc995e57f89f7b8,6753,FALSE,data/raw/articles_fulltext/S0104-44782008000200015.xml,TRUE,3b9a6f87442ac3b3eb34d11ee871c952ccc2598579f6ef58abc995e57f89f7b8,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782009000200015,Em busca de uma sociedade do espetáculo perdida: desafios da história social do teatro europeu,Rafael Faraco Benthien,2009,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000200015&lng=pt,data/processed/sample_xmls/S0104-44782009000200015.xml,TRUE,b6f02b29e8fbb6e644113f74c103e3684bf2784b4155195120ac2a8396fab61d,5445,FALSE,data/raw/articles_fulltext/S0104-44782009000200015.xml,TRUE,b6f02b29e8fbb6e644113f74c103e3684bf2784b4155195120ac2a8396fab61d,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782012000200006,Las guerras olvidadas del Perú: formación del Estado e imaginario nacional,Cecilia Méndez G.; Carla Granados Moya,2012,Revista de Sociologia e Política,es,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782012000200006&lng=pt,data/processed/sample_xmls/S0104-44782012000200006.xml,TRUE,4942a01402efbe931aaeae0985b634cd29e322f2cc78f2e00230e90673206ed3,32156,FALSE,data/raw/articles_fulltext/S0104-44782012000200006.xml,TRUE,4942a01402efbe931aaeae0985b634cd29e322f2cc78f2e00230e90673206ed3,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782012000300006,"O tribunal de contas da união, controle horizontal de agências reguladoras e impacto sobre usuários dos serviços",Monique Menezes,2012,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782012000300006&lng=pt,data/processed/sample_xmls/S0104-44782012000300006.xml,TRUE,50fce19bac1a029a87f0acabfe4ca479d8f615f396e654e9191dbddb3b2e718e,24781,FALSE,data/raw/articles_fulltext/S0104-44782012000300006.xml,TRUE,50fce19bac1a029a87f0acabfe4ca479d8f615f396e654e9191dbddb3b2e718e,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782013000300008,Os determinantes dos resultados de soma positiva em Minas Gerais e no Rio Grande do Sul,Felipe Nunes,2013,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782013000300008&lng=pt,data/processed/sample_xmls/S0104-44782013000300008.xml,TRUE,8bfb016e9fcb8f5d4da620e22fc731f8c2f01983be893aa1dd47e53c0e1829cf,26391,FALSE,data/raw/articles_fulltext/S0104-44782013000300008.xml,TRUE,8bfb016e9fcb8f5d4da620e22fc731f8c2f01983be893aa1dd47e53c0e1829cf,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782014000100003,"Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004",Paulo M. d'Avila Filho; Paulo Cesar G. de Cerqueira Lima; Vladimyr Lombardo Jorge,2014,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782014000100003&lng=pt,data/processed/sample_xmls/S0104-44782014000100003.xml,TRUE,c8e780d59ef43b2d325c95c7e2d116b7967ebf07752d2507a9701553f1882039,25811,FALSE,data/raw/articles_fulltext/S0104-44782014000100003.xml,TRUE,c8e780d59ef43b2d325c95c7e2d116b7967ebf07752d2507a9701553f1882039,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782015000200109,"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006",Daniel Carvalho; Gervásio Ferreira dos Santos,2015,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782015000200109&lng=pt,data/processed/sample_xmls/S0104-44782015000200109.xml,TRUE,4729c7a819ce2af7c5c39f8040de2dd1b552dee64d3cc34bf64a5cda90140ecc,29906,FALSE,data/raw/articles_fulltext/S0104-44782015000200109.xml,TRUE,4729c7a819ce2af7c5c39f8040de2dd1b552dee64d3cc34bf64a5cda90140ecc,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782017000100051,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,Diego Santos Vieira de Jesus,2017,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782017000100051&lng=pt,data/processed/sample_xmls/S0104-44782017000100051.xml,TRUE,e046e393b6ffb18333d4090fc30aaa4777f32169a26dfde44ff596a4c488c696,29821,FALSE,data/raw/articles_fulltext/S0104-44782017000100051.xml,TRUE,e046e393b6ffb18333d4090fc30aaa4777f32169a26dfde44ff596a4c488c696,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782018000200031,"Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo",Rafael Sampaio; Diógenes Lycarião,2018,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782018000200031&lng=pt,data/processed/sample_xmls/S0104-44782018000200031.xml,TRUE,088dfa9cdcec187c8ff05165d986abfed750c3a732175893f2fd82898b31209e,32786,FALSE,data/raw/articles_fulltext/S0104-44782018000200031.xml,TRUE,088dfa9cdcec187c8ff05165d986abfed750c3a732175893f2fd82898b31209e,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782019000200209,Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO),Juan Rafael Grandinetti,2019,Revista de Sociologia e Política,es,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782019000200209&lng=pt,data/processed/sample_xmls/S0104-44782019000200209.xml,TRUE,6f19d1bd3a2e8f942b7dd0d6dd08a71628d1d13086d561de8932278827bc3feb,47628,FALSE,data/raw/articles_fulltext/S0104-44782019000200209.xml,TRUE,6f19d1bd3a2e8f942b7dd0d6dd08a71628d1d13086d561de8932278827bc3feb,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782020000100202,Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa,Diego Sanches Corrêa,2020,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782020000100202&lng=pt,data/processed/sample_xmls/S0104-44782020000100202.xml,TRUE,4a546af9ab2b9c4eddb8b2f4f2f7ff074093cda72286dbdb7466921d916d5ff7,16667,FALSE,data/raw/articles_fulltext/S0104-44782020000100202.xml,TRUE,4a546af9ab2b9c4eddb8b2f4f2f7ff074093cda72286dbdb7466921d916d5ff7,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782020000400209,Programas de governo e promessas de campanha,Simone Diniz; Lucy Oliveira,2020,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782020000400209&lng=pt,data/processed/sample_xmls/S0104-44782020000400209.xml,TRUE,aa8c6d45059d755f6feadf3f0cf62faf0b069c39a6338821409c0fc93e0038f0,32961,FALSE,data/raw/articles_fulltext/S0104-44782020000400209.xml,TRUE,aa8c6d45059d755f6feadf3f0cf62faf0b069c39a6338821409c0fc93e0038f0,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782023000100400,Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo,Vitor Pimenta Gomes de Souza,2023,Revista de Sociologia e Política,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782023000100400&lng=pt,data/processed/sample_xmls/S0104-44782023000100400.xml,TRUE,da111f79b6887885a8d5ab857ff71a4c81040f48c6827a511b1dc6faa0756231,27702,FALSE,data/raw/articles_fulltext/S0104-44782023000100400.xml,TRUE,da111f79b6887885a8d5ab857ff71a4c81040f48c6827a511b1dc6faa0756231,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-44782024000100204,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,Julian Borba; Ednaldo Ribeiro; Mario Fuks,2024,Revista de Sociologia e Política,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782024000100204&lng=pt,data/processed/sample_xmls/S0104-44782024000100204.xml,TRUE,7d6d954af07f7a150b14192c78fe14c665bc60c2204883ded1c6e7d8f653e81c,27297,FALSE,data/raw/articles_fulltext/S0104-44782024000100204.xml,TRUE,7d6d954af07f7a150b14192c78fe14c665bc60c2204883ded1c6e7d8f653e81c,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",Paulo Roberto Neves Costa,2005,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762005000200006&lng=pt,data/processed/sample_xmls/S0104-62762005000200006.xml,TRUE,0553039dc702e94ee34eff876b458be551faa786b235281e1bbf533fdb3f278e,10698,FALSE,data/raw/articles_fulltext/S0104-62762005000200006.xml,TRUE,0553039dc702e94ee34eff876b458be551faa786b235281e1bbf533fdb3f278e,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762006000100007,Debates políticos na internet: a perspectiva da conversação civil,Francisco Paulo Jamil Almeida Marques,2006,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762006000100007&lng=pt,data/processed/sample_xmls/S0104-62762006000100007.xml,TRUE,03dcaa30c52de88aab09ab37e92a72488e6ef6f5d295716ae9b09aee7c4d12a7,22925,FALSE,data/raw/articles_fulltext/S0104-62762006000100007.xml,TRUE,03dcaa30c52de88aab09ab37e92a72488e6ef6f5d295716ae9b09aee7c4d12a7,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762006000200005,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,Lucio Rennó,2006,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762006000200005&lng=pt,data/processed/sample_xmls/S0104-62762006000200005.xml,TRUE,17cdc48cbe2fde32faaa279211325b11aeb1dc4aebe3de579803064cfab7a75a,13022,FALSE,data/raw/articles_fulltext/S0104-62762006000200005.xml,TRUE,17cdc48cbe2fde32faaa279211325b11aeb1dc4aebe3de579803064cfab7a75a,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762007000200001,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),Marcello Baquero,2007,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762007000200001&lng=pt,data/processed/sample_xmls/S0104-62762007000200001.xml,TRUE,ae8c48fd5bce4957eb037a51b87e968e304d06b8f85e05d5c8662062db7bf10e,23627,FALSE,data/raw/articles_fulltext/S0104-62762007000200001.xml,TRUE,ae8c48fd5bce4957eb037a51b87e968e304d06b8f85e05d5c8662062db7bf10e,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762011000200010,,,2011,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762011000200010&lng=pt,data/processed/sample_xmls/S0104-62762011000200010.xml,TRUE,abfff54346b913b5dea1738a883d1ec65d9779ae3eb5b67d4ba34cca7d791060,1735,FALSE,data/raw/articles_fulltext/S0104-62762011000200010.xml,TRUE,abfff54346b913b5dea1738a883d1ec65d9779ae3eb5b67d4ba34cca7d791060,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762012000200003,Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais,Samira Kauchakje,2012,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762012000200003&lng=pt,data/processed/sample_xmls/S0104-62762012000200003.xml,TRUE,7280d3f9cad4ffa636126fbd7465240ff6daa0ca8eb359670558a1961019065e,37226,FALSE,data/raw/articles_fulltext/S0104-62762012000200003.xml,TRUE,7280d3f9cad4ffa636126fbd7465240ff6daa0ca8eb359670558a1961019065e,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762014000300377,A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa,Luiz Augusto Campos,2014,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762014000300377&lng=pt,data/processed/sample_xmls/S0104-62762014000300377.xml,TRUE,f93dc82ec8f069741dc616f8e3ae4b3d3efde867fe6b6fd83e034d8ef4a2cef6,19457,FALSE,data/raw/articles_fulltext/S0104-62762014000300377.xml,TRUE,f93dc82ec8f069741dc616f8e3ae4b3d3efde867fe6b6fd83e034d8ef4a2cef6,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762014000300523,Encarte de dados: Opinião sobre questões de segurança pública e comportamento social,,2014,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762014000300523&lng=pt,data/processed/sample_xmls/S0104-62762014000300523.xml,TRUE,93ebe043d7ebc78c9e1ab59390c23ccbaf77d98a4ad626db58dcdc2d1a95dffc,1911,FALSE,data/raw/articles_fulltext/S0104-62762014000300523.xml,TRUE,93ebe043d7ebc78c9e1ab59390c23ccbaf77d98a4ad626db58dcdc2d1a95dffc,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762015000100132,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,Rubem Kaipper Ceratti; Rodrigo Fracalossi de Moraes; Edison Benedito da Silva Filho,2015,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762015000100132&lng=pt,data/processed/sample_xmls/S0104-62762015000100132.xml,TRUE,6861c17bd8aa43cdd0a9db27d85f6c786592a979dbb3410867246c548cdf249b,14557,FALSE,data/raw/articles_fulltext/S0104-62762015000100132.xml,TRUE,6861c17bd8aa43cdd0a9db27d85f6c786592a979dbb3410867246c548cdf249b,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762016000200318,Medindo o acesso à Justiça Cível no Brasil,Fabiana Luci de Oliveira; Luciana Gross Cunha,2016,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762016000200318&lng=pt,data/processed/sample_xmls/S0104-62762016000200318.xml,TRUE,60f71079f1e5f945900455dd2553f7c8809065a40f9ead2cc8d81bbf2585c659,19723,FALSE,data/raw/articles_fulltext/S0104-62762016000200318.xml,TRUE,60f71079f1e5f945900455dd2553f7c8809065a40f9ead2cc8d81bbf2585c659,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762018000100209,Violência e satisfação com a democracia no Brasil,Marcio de Lucas Gomes; Jakson Alves de Aquino,2018,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762018000100209&lng=pt,data/processed/sample_xmls/S0104-62762018000100209.xml,TRUE,4c3acbe9f9b408164a504e0599abfe8d09205fae103b51657757cccf79107bdc,26488,FALSE,data/raw/articles_fulltext/S0104-62762018000100209.xml,TRUE,4c3acbe9f9b408164a504e0599abfe8d09205fae103b51657757cccf79107bdc,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762018000300486,Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil,Marcos Paulo dos Reis Quadros; Rafael Machado Madeira,2018,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762018000300486&lng=pt,data/processed/sample_xmls/S0104-62762018000300486.xml,TRUE,522c3010807c20894599e29c82a11d25e8665f0ddcb926aba390cb26fcf32181,32149,FALSE,data/raw/articles_fulltext/S0104-62762018000300486.xml,TRUE,522c3010807c20894599e29c82a11d25e8665f0ddcb926aba390cb26fcf32181,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762020000100034,Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017,Renato Sérgio de Lima; Paulo de Martino Jannuzzi; James F. Moura Junior; Damião S. de Almeida Segundo,2020,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762020000100034&lng=pt,data/processed/sample_xmls/S0104-62762020000100034.xml,TRUE,f5d73b3128cd260483e3f183b35b7e0d94007b22552f4a1208f57c1bac0dab13,24556,FALSE,data/raw/articles_fulltext/S0104-62762020000100034.xml,TRUE,f5d73b3128cd260483e3f183b35b7e0d94007b22552f4a1208f57c1bac0dab13,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762021000100051,A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook,João Carlos Sousa; Ricardo Morais,2021,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762021000100051&lng=pt,data/processed/sample_xmls/S0104-62762021000100051.xml,TRUE,7f18e4bc5ea1ff45a7d95c7062f06a0c84c4c40b1ca9acc825a86906087aab2c,32883,FALSE,data/raw/articles_fulltext/S0104-62762021000100051.xml,TRUE,7f18e4bc5ea1ff45a7d95c7062f06a0c84c4c40b1ca9acc825a86906087aab2c,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762025000100204,Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais,Natália Martino; Raquel Magalhães,2025,Opinião Pública,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762025000100204&lng=pt,data/processed/sample_xmls/S0104-62762025000100204.xml,TRUE,2932ba040b2d68e8efbe400161a89037a6c75321bb566a2a7e28c5df1c38b3cd,16771,FALSE,data/raw/articles_fulltext/S0104-62762025000100204.xml,TRUE,2932ba040b2d68e8efbe400161a89037a6c75321bb566a2a7e28c5df1c38b3cd,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S0104-62762025000100220,"Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020",Patricio Navia; Catalina Vergara Ayca,2025,Opinião Pública,es,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762025000100220&lng=pt,data/processed/sample_xmls/S0104-62762025000100220.xml,TRUE,4d3b55e84f4bcc78765dd804645a6b0595870d7fc7edf877fcf9f4ce6ba8f6bb,40120,FALSE,data/raw/articles_fulltext/S0104-62762025000100220.xml,TRUE,4d3b55e84f4bcc78765dd804645a6b0595870d7fc7edf877fcf9f4ce6ba8f6bb,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1806-64452005000100002,Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio,Fateh Azzam,2005,Sur. Revista Internacional de Direitos Humanos,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452005000100002&lng=pt,data/processed/sample_xmls/S1806-64452005000100002.xml,TRUE,55acf0c6d68cee73961a5c08d7e44d9de8ec13172d3e3c70ae5cb817012fe364,8477,FALSE,data/raw/articles_fulltext/S1806-64452005000100002.xml,TRUE,55acf0c6d68cee73961a5c08d7e44d9de8ec13172d3e3c70ae5cb817012fe364,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1806-64452005000100003,Direito à educação e educação para os direitos humanos,Richard Pierre Claude,2005,Sur. Revista Internacional de Direitos Humanos,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452005000100003&lng=pt,data/processed/sample_xmls/S1806-64452005000100003.xml,TRUE,5defe281436104423e397d314b0c19006c195adab7c515c3a862ecde1d5e06b2,6161,FALSE,data/raw/articles_fulltext/S1806-64452005000100003.xml,TRUE,5defe281436104423e397d314b0c19006c195adab7c515c3a862ecde1d5e06b2,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1806-64452005000100006,"Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais",Steven Freeland,2005,Sur. Revista Internacional de Direitos Humanos,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452005000100006&lng=pt,data/processed/sample_xmls/S1806-64452005000100006.xml,TRUE,94593c039e7ebe1aa82fbcd508e925a15cd68ddc41973f21834120eb0976af87,16703,FALSE,data/raw/articles_fulltext/S1806-64452005000100006.xml,TRUE,94593c039e7ebe1aa82fbcd508e925a15cd68ddc41973f21834120eb0976af87,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1806-64452006000100005,Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?,Robert Archer,2006,Sur. Revista Internacional de Direitos Humanos,pt,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000100005&lng=pt,data/processed/sample_xmls/S1806-64452006000100005.xml,TRUE,22e8ef26bfba7f1423288e09d46d015aa4ee68c35f23eab2bf22feaa64c6e25b,4069,FALSE,data/raw/articles_fulltext/S1806-64452006000100005.xml,TRUE,22e8ef26bfba7f1423288e09d46d015aa4ee68c35f23eab2bf22feaa64c6e25b,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212007000100070,Relevant Factors for the Voting Decision in the 2002 Presidential Election: An Analysis of the ESEB (Brazilian Electoral Study) Data,Yan de Souza Carreirão,2007,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212007000100070&lng=pt,data/processed/sample_xmls/S1981-38212007000100070.xml,TRUE,5e5cef8b47019200dd8e5950ea01f037e3a39382ebd3e0bca4e3c31d109d3e21,19912,FALSE,data/raw/articles_fulltext/S1981-38212007000100070.xml,TRUE,5e5cef8b47019200dd8e5950ea01f037e3a39382ebd3e0bca4e3c31d109d3e21,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212007000200010,Transnational Social Movements and the Globalization Agenda: A Methodological Approach Based on the Analysis of the World Social Forum,Carlos R. S. Milani; Ruthy Nadia Laniado,2007,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212007000200010&lng=pt,data/processed/sample_xmls/S1981-38212007000200010.xml,TRUE,baecbc75663b8d014f376a8e1dfd1dc5ecceb3d0eca36fbbfd2c08b2f0556f1a,27949,FALSE,data/raw/articles_fulltext/S1981-38212007000200010.xml,TRUE,baecbc75663b8d014f376a8e1dfd1dc5ecceb3d0eca36fbbfd2c08b2f0556f1a,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
S1981-38212008000100127,The United Nations System and the Process of Political Articulation of Local Authorities as a Global Actor,Mónica Salomón; Javier Sánchez,2008,Brazilian Political Science Review,en,https://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212008000100127&lng=pt,data/processed/sample_xmls/S1981-38212008000100127.xml,TRUE,ca149f0a7e44f4ae03231552d3050582706aa1fee24966bcded8f886b0a1bff8,11192,FALSE,data/raw/articles_fulltext/S1981-38212008000100127.xml,TRUE,ca149f0a7e44f4ae03231552d3050582706aa1fee24966bcded8f886b0a1bff8,TRUE,FALSE,agent_a_v1+common_schema_v1,agent_b_v1+common_schema_v1,agent_c_v1+common_schema_v1
