draw,alpha,beta_area_ri,p_cp,p_ri,delta_cp_minus_ri,odds_ratio_ri_cp
4039,-0.57149621,-1.1606099,0.36089165393042766,0.15031838339404197,0.2105732705363857,0.31329504395401625
4040,-0.098017238,-1.3440356,0.4755152901856509,0.19122765611528336,0.28428763407036756,0.2607910935529331
4041,-0.17307162,-1.7357606,0.4568397755966692,0.12911210299932702,0.3277276725973422,0.17626608130591623
4042,-0.15645581,-1.8746993,0.4609656399905008,0.11597044614579417,0.3449951938447066,0.15340108761736934
4043,-0.10777366,-1.6499551,0.4730826340876811,0.1470750248259656,0.32600760926171546,0.19205853185524138
4044,-0.46908917,-2.172846,0.3848318474984414,0.06648782419419669,0.3183440233042447,0.11385312937788902
4045,-0.54716977,-1.575997,0.36652129291865126,0.1068654409212408,0.2596558519974105,0.20680126900063156
4046,-0.65292345,-1.7364514,0.3423310472741989,0.08398651391830189,0.258344533355897,0.1761443587447633
4047,-0.3969687,-2.8159668,0.40204085966634273,0.03868182835055269,0.36335903131579006,0.059846830845551466
4048,-0.29296464,-2.7136788,0.4272782295248523,0.04712664552233245,0.3801515840025198,0.06629248079911346
4049,-0.19517984,-2.7497396,0.45135935651306497,0.049977183044039024,0.40138217346902594,0.06394451018936928
4050,-0.1650741,-2.4691855,0.45882493242175904,0.06696581342207177,0.3918591189996873,0.08465378143407179
4051,-0.49421155,-2.5016899,0.37890193716983356,0.047611375805027174,0.3312905613648064,0.08194640032633943
4052,-0.50259258,-2.3056787,0.37693159658678527,0.056878844638444934,0.3200527519483403,0.09969111732655016
4053,-0.58420485,-2.3566301,0.35796563272970106,0.05017146929095097,0.3077941634387501,0.09473894663788991
4054,-0.47463888,-2.4388844,0.3835188722633742,0.05148909347305509,0.33202977879031914,0.0872581423666485
4055,-0.35700719,-2.3275636,0.4116842334176817,0.06388996090501821,0.3477942725126635,0.09753308745837379
4056,-0.54748103,-1.7130972,0.366449026505755,0.09444090606942585,0.27200812043632916,0.18030648168025118
4057,-0.54512879,-1.1234748,0.3669953036342678,0.1586104453616437,0.2083848582726241,0.32514800510258696
4058,-0.54214777,-1.168708,0.3676880978201221,0.15305275140877744,0.21463534641134463,0.3107681945073778
4059,-0.77367437,-1.9509236,0.3156848027569045,0.06153739505361402,0.25414740770329053,0.1421427279178392
4060,-0.71990396,-1.9388476,0.3274141319455822,0.06545165625946794,0.2619624756861143,0.14386964966736537
4061,-0.70822772,-1.4965391,0.3299905674835151,0.09932324307437347,0.23066732440914162,0.2239037291700614
4062,-0.6972411,-1.7405537,0.33242419505068993,0.080335685754113,0.25208850929657695,0.17542324187205605
4063,-0.74496139,-1.301715,0.3219201784737776,0.11438864460507263,0.20753153386870493,0.27206480156860147
4064,-0.12584464,-1.8680739,0.46858029488370156,0.11984291644001527,0.3487373784436863,0.1544208054724893
4065,-0.16624552,-2.6933332,0.4585340774932021,0.054188287834280785,0.4043457896589213,0.06765505529218964
4066,-0.13946286,-2.7423116,0.46519068649374107,0.053061905534847825,0.41212878095889327,0.06442125846208666
4067,-0.166179,-2.1149463,0.4585505931627513,0.09269826603730158,0.36585232712544974,0.1206397677347449
4068,-0.25193504,-2.0968228,0.4373472772635011,0.0871645565866585,0.3501827206768426,0.12284611554624998
4069,-0.13427646,-2.0638134,0.4664812322893851,0.09992215150949661,0.36655908077988847,0.12696886246822414
4070,-0.061037029,-2.0071527,0.48474547837336107,0.11222727347368933,0.37251820489967175,0.13437072426899274
4071,-0.64682405,-2.0129061,0.343705586862226,0.06539182357206962,0.2783137632901564,0.1335998554287917
4072,-0.7758557,-1.4533351,0.31521376416911234,0.09715960056183454,0.2180541636072778,0.23378927582690778
4073,-0.62249112,-1.6603653,0.34921509730401146,0.09255277229692503,0.2566623250070864,0.19006953501700638
4074,-0.35002324,-2.4732976,0.41337678545455436,0.05607689459765185,0.3572998908569025,0.08430639136030994
4075,-0.29758478,-2.0016617,0.4261480096785866,0.09118538644511072,0.3349626232334759,0.13511058334007175
4076,-0.46806698,-1.8397984,0.3850738654436964,0.09047364517886758,0.2946002202648288,0.15884944692761413
4077,-0.38275016,-2.2684473,0.40546376353083075,0.06591524303664408,0.33954852049418666,0.10347271750609056
4078,-0.24992047,-1.9054555,0.43784307425458874,0.10382992656600805,0.3340131476885807,0.14875486934496168
4079,-0.54161757,-2.0212379,0.36781137455111423,0.07156757640893689,0.29624379814217733,0.13249135247835103
4080,-0.65991754,-1.4472609,0.3407581352870393,0.1084010701561607,0.23235706513087862,0.23521368032548307
4081,-0.36759386,-2.0092885,0.4091225575143606,0.0849526041451702,0.3241699533691904,0.13408404153357084
4082,-0.48476959,-1.8839187,0.3811264903078019,0.08559174567591585,0.295534744631886,0.15199332098339613
4083,0.0030080605,-2.1307453,0.5007520145579543,0.10642999463339953,0.39432201992455473,0.11874875741450332
4084,0.048631678,-2.2656192,0.5121555239026324,0.09823534234827494,0.4139201815543575,0.10376576288396774
4085,-0.3404969,-2.0321357,0.4156887791655239,0.08528354527321941,0.3304052338923045,0.13105532718759944
4086,-0.099180238,-2.0771596,0.47522524569724806,0.10189539155104041,0.3733298541462077,0.12528556841129057
4087,-0.036612607,-2.1204394,0.49084787058331136,0.10367407606232672,0.38717379452098466,0.11997889819958672
4088,-0.21205781,-2.0713466,0.4471833232785278,0.09250675866909198,0.3546765646094358,0.12601597428838812
4089,-0.32027362,-2.6687257,0.4206090660082203,0.047925328718864235,0.37268373728935605,0.06934052967123251
4090,-0.2795619,-1.1205782,0.4305611853833124,0.19779388062847836,0.23276730475483404,0.3260911941754322
4091,-0.17403011,-1.4948606,0.45660194843340035,0.1585721320426296,0.29802981639077075,0.22427986716497583
4092,-0.17669708,-1.7513528,0.45594030585192213,0.12696658606011602,0.3289737197918061,0.1735390209971198
4093,-0.48003504,-1.9845036,0.382243851079143,0.078381846265667,0.30386200481347603,0.13744882678278486
4094,-0.45536404,-1.8906715,0.3880861769701507,0.08738140512333459,0.3007047718468161,0.15097039816917934
4095,-0.41262501,-1.6867689,0.3982828603367541,0.10915574389255492,0.2891271164441992,0.1851166892577725
4096,-0.36901793,-1.839041,0.40877834559951837,0.09902912527692963,0.3097492203225887,0.15896980507259295
4097,-0.58665112,-2.4551419,0.3574036112543245,0.0455731176360067,0.31183049361831783,0.08585101231814675
4098,-0.61019746,-2.2745978,0.35201415593980256,0.05291032615602602,0.29910382978377653,0.10283826166743658
4099,-0.45001123,-1.7077589,0.3893580960209757,0.10360736292547494,0.28575073309550075,0.1812715854863137
4100,-0.43345806,-1.4228368,0.39330088180498946,0.13513550099274818,0.2581653808122413,0.24102929424370273
4101,-0.74657968,-0.91766139,0.3215670277202753,0.15919350493032855,0.16237352278994674,0.39945211231878974
4102,-0.71791022,-1.0407543,0.32785333262116595,0.146957678146844,0.18089565447432196,0.3531881716191896
4103,-0.87018826,-1.182897,0.29521513052187376,0.11374100394356816,0.18147412657830558,0.306389840286294
4104,-0.88468356,-1.2354835,0.2922081712014654,0.10715208672098862,0.18505608448047678,0.290694177749317
4105,-0.81738884,-1.068089,0.30631821763179123,0.13176094359901408,0.17455727403277715,0.3436646334146543
4106,-0.5574272,-0.39761669,0.3641429647268671,0.2778715871426684,0.08627137758419867,0.6719195317826323
4107,-0.31615952,-1.392581,0.4216119863248806,0.15332714747535986,0.26828483884952076,0.24843327017229624
4108,-0.20873375,-1.5011708,0.44800520901454977,0.1531760964782473,0.2948291125363025,0.22286907222762126
4109,-0.21307019,-1.4590466,0.4469330658179099,0.1581421598070283,0.28879090601088164,0.2324577943757218
4110,-0.23990419,-1.1696811,0.44030996173624704,0.19629947525972655,0.2440104864765205,0.3104659330664583
4111,-0.18014191,-1.4778394,0.45508591617366195,0.16003316821418104,0.2950527479594809,0.2281300540844631
4112,-0.89060303,-1.7484963,0.29098539888842895,0.06666405335695692,0.22432134553147204,0.1740354438890428
4113,0.10693411,-1.8961952,0.5267080819865227,0.1431633398979545,0.38354474208856826,0.15013878189469068
4114,0.13612027,-1.8450612,0.533977620187614,0.15330113247086663,0.38067648771674734,0.15801565003594048
4115,-0.77768381,-0.20920775,0.314819292593296,0.2715264897844872,0.04329280280880882,0.8112266857919286
4116,-0.62484807,-0.25522934,0.34867963817001585,0.29316173790938294,0.05551790026063291,0.7747387989889585
4117,-0.20822095,-1.9935306,0.4481320260596736,0.09959330958535727,0.34853871647431633,0.13621365953824174
4118,-0.17195791,-2.3166557,0.45711614172793946,0.07666027327695699,0.38045586845098245,0.0986027921325645
4119,-0.20851561,-2.3198417,0.4480591548938065,0.07389398323906114,0.37416517165474533,0.09828914354434116
4120,-0.62408293,-0.95684092,0.34885342322018364,0.17066468212418306,0.17818874109600058,0.38410438784145223
4121,-0.67425876,-1.6095454,0.3375438900686979,0.09247320541921639,0.2450706846494815,0.19997850364213635
4122,-0.21965818,-2.7293169,0.44530519575154526,0.04978497449891624,0.39552022125262903,0.06526385618486061
4123,-0.73700005,-1.7556346,0.32366049824649107,0.07637613415272572,0.24728436409376536,0.17279755016475118
4124,-0.65114115,-1.2094447,0.3427324278768141,0.1346347809784277,0.20809764689838642,0.29836291436343787
4125,-0.25383758,-2.6234752,0.43687916636458757,0.05328653618599937,0.3835926301785882,0.07255029743035793
4126,-0.18025795,-2.2704915,0.45505714040825107,0.07938376062620696,0.3756733797820441,0.1032614146232231
4127,-0.38823056,-1.9814785,0.4041433298305461,0.08551188808446196,0.31863144174608415,0.13786525277625444
4128,-0.35870366,-1.9562923,0.41127340948194197,0.08988859376029464,0.32138481572164734,0.14138165107911715
4129,-0.32130767,-1.9391983,0.420357091751136,0.09444708605734137,0.32591000569379464,0.14381920342749221
4130,-0.4071367,-1.8694648,0.39959888508940294,0.09307944327083888,0.30651944181856405,0.1542061708763902
4131,-0.38301951,-1.7571848,0.4053988348924095,0.10525014757617783,0.3001486873162317,0.17252988692186758
4132,-0.465246,-1.533374,0.3857420670843192,0.11934788932728226,0.26639417775703694,0.21580630709708423
4133,-0.47842367,-1.3092701,0.38262442163037425,0.1433557068247269,0.23926871480564735,0.27001706993519065
4134,-0.49026399,-1.0152904,0.3798313803313264,0.18159856706635977,0.19823281326496664,0.3622972034464777
4135,0.26360308,-2.0252881,0.5655218014903659,0.14657942852644498,0.4189423729639209,0.1319558212389325
4136,0.25595485,-2.19455,0.5636416456264747,0.12580227518508494,0.43783937044138976,0.1114086841343356
4137,-0.24691772,-2.4840336,0.4385822980943209,0.06117150612437576,0.37741079196994515,0.08340611925057495
4138,-0.12343409,-2.5944575,0.46918059786940275,0.06192583289169988,0.40725476497770285,0.07468638244856653
4139,-0.21237853,-2.3628828,0.4471040393031692,0.0707476294667609,0.37635640983640833,0.0941484205414542
4140,-0.26923724,-1.6796476,0.4330943610769276,0.12467500595139515,0.3084193551255325,0.1864396658024227
4141,-0.096603158,-1.714463,0.47586797459559815,0.14050932026050597,0.33535865433509215,0.18006038718375952
4142,-0.14665675,-1.5489561,0.4634013865292175,0.15503912108151888,0.3083622654476986,0.21246965517306848
4143,-0.177789,-1.7822474,0.4556694586061616,0.12346310830435457,0.332206350301807,0.16825957545690995
4144,-0.12604105,-1.8809997,0.46853138658121257,0.11846566813050778,0.3500657184507048,0.15243763765203897
4145,-0.48753098,-1.7523697,0.380475377910347,0.0962241787366727,0.2842511991736743,0.17336263886336326
4146,-0.2167135,-1.638916,0.4460326733186023,0.1352132830890962,0.3108193902295061,0.19419043066663336
4147,-0.38588234,-1.500381,0.40470893526188745,0.13167110839071572,0.27303782687117173,0.22304516375025532
4148,-0.39953312,-1.5405006,0.40142451799112133,0.12564415206696944,0.2757803659241519,0.21427380910511237
4149,-0.0031161927,-2.2978238,0.49922095245542186,0.09104514114159924,0.40817581131382263,0.10047726459606483
4150,-0.74052503,-2.0652071,0.32288934482688186,0.05701520724646585,0.265874137580416,0.12679202921947497
4151,-0.78842604,-2.0895542,0.31250672902402726,0.05325287481498751,0.25925385420903974,0.12374228783507359
4152,-0.73291229,-2.0534068,0.3245559710553007,0.058067959390071686,0.266488011665229,0.12829707573768406
4153,-0.8420287,-0.96753431,0.3011076884360932,0.1406909482217496,0.1604167402143436,0.3800188926490802
4154,-0.52687037,-2.0976837,0.3712471198621161,0.06757478307213446,0.3036723367899816,0.12274040283594143
4155,-0.55031079,-1.7082158,0.36579230634015725,0.09461651211232787,0.2711757942278294,0.18118878141693512
4156,-0.44748364,-1.889446,0.38995921948566203,0.08811029687209422,0.3018489226135678,0.1511555258059256
